50.075901;14.419611;;Point;Karlovo náměstí;449
50.072431;14.407203;;Point;Zborovská;450
50.071953;14.402807;;Point;Anděl;451
50.072239;14.392434;;Point;Bertramka;452
50.071635;14.387419;;Point;U Zvonu;453
50.070583;14.379141;;Point;Klamovka;454
50.070122;14.371092;;Point;Kavalírka;455
50.069603;14.362013;;Point;Kotlářka;456
50.068461;14.353423;;Point;Poštovka;457
50.068101;14.346781;;Point;Hotel Golf;458
50.067864;14.340385;;Point;Vozovna Motol;459
50.068172;14.459035;;Point;Čechovo náměstí;460
50.076676;14.490483;;Point;Vinice;461
50.076881;14.494722;;Point;Solidarita;462
50.077281;14.50108;;Point;Zborov - Strašnické divadlo;463
50.077601;14.505915;;Point;Nové Strašnice;464
50.077821;14.511353;;Point;Černokostelecká;465
50.077508;14.518453;;Point;Depo Hostivař;466
50.077183;14.525236;;Point;Malešická továrna;467
50.076139;14.530668;;Point;Na Homoli;468
50.074379;14.532195;;Point;Ústřední dílny DP;469
50.074656;14.532419;;Point;Ústřední dílny DP;470
50.076309;14.530405;;Point;Na Homoli;471
50.077143;14.526592;;Point;Malešická továrna;472
50.077551;14.519073;;Point;Depo Hostivař;473
50.077884;14.510649;;Point;Černokostelecká;474
50.077605;14.504978;;Point;Nové Strašnice;475
50.077311;14.500309;;Point;Zborov - Strašnické divadlo;476
50.076888;14.493828;;Point;Solidarita;477
50.078356;14.470795;;Point;Želivského;478
50.078142;14.466455;;Point;Olšanské hřbitovy;479
50.077919;14.461516;;Point;Flora;480
50.08249;14.457466;;Point;Olšanské náměstí;481
50.083918;14.45371;;Point;Lipanská;482
50.085092;14.444493;;Point;Husinecká;483
50.086084;14.435113;;Point;Hlavní nádraží;484
50.077965;14.417949;;Point;Myslíkova;485
50.076145;14.413999;;Point;Jiráskovo náměstí;486
50.07625;14.414157;;Point;Jiráskovo náměstí;487
50.078171;14.419048;;Point;Myslíkova;488
50.085695;14.435927;;Point;Hlavní nádraží;489
50.084929;14.445355;;Point;Husinecká;490
50.084009;14.453156;;Point;Lipanská;491
50.08245;14.457737;;Point;Olšanské náměstí;492
50.122074;14.451223;;Point;Hercovka;493
50.120331;14.438881;;Point;Nad Trojou;494
50.116179;14.433116;;Point;Trojská;495
50.109909;14.43749;;Point;Nádraží Holešovice;496
50.104401;14.431911;;Point;Výstaviště Holešovice;497
50.102401;14.432718;;Point;Veletržní palác;498
50.099168;14.433215;;Point;Strossmayerovo náměstí;499
50.096323;14.431298;;Point;Nábřeží Kapitána Jaroše;500
50.094049;14.416889;;Point;Čechův most;501
50.087977;14.404327;;Point;Malostranské náměstí;502
50.085659;14.404174;;Point;Hellichova;503
50.081678;14.404443;;Point;Újezd;504
50.07797;14.40412;;Point;Švandovo divadlo;505
50.075886;14.403977;;Point;Arbesovo náměstí;506
50.104922;14.450025;;Point;U Průhonu;507
50.107826;14.447078;;Point;Ortenovo náměstí;508
50.10818;14.439996;;Point;Nádraží Holešovice;509
50.09167;14.427539;;Point;Dlouhá třída;510
50.088785;14.430022;;Point;Náměstí Republiky;511
50.07288;14.433223;;Point;Bruselská;512
50.068542;14.432657;;Point;Pod Karlovem;513
50.068232;14.435751;;Point;Nuselské schody;514
50.070503;14.477632;;Point;Kubánské náměstí;515
50.088545;14.429256;;Point;Náměstí Republiky;516
50.090539;14.427899;;Point;Dlouhá třída;517
50.098567;14.433371;;Point;Strossmayerovo náměstí;518
50.101542;14.433172;;Point;Veletržní palác;519
50.104837;14.432794;;Point;Výstaviště Holešovice;520
50.108082;14.440873;;Point;Nádraží Holešovice;521
50.107611;14.448572;;Point;Ortenovo náměstí;522
50.103658;14.449816;;Point;Dělnická;523
50.103695;14.486725;;Point;Ocelářská;524
50.102916;14.493841;;Point;Multiaréna Praha;525
50.101996;14.502459;;Point;Nádraží Libeň;526
50.102319;14.508062;;Point;Kabešova;527
50.102967;14.514373;;Point;Podkovářská;528
50.103475;14.519441;;Point;U Elektry;529
50.103801;14.525057;;Point;Nademlejnská;530
50.105412;14.529277;;Point;Starý Hloubětín;531
50.106711;14.528828;;Point;Vozovna Hloubětín;532
50.068416;14.40466;;Point;Na Knížecí;533
50.062965;14.404674;;Point;Křížová;534
50.061744;14.4012;;Point;Braunova;535
50.061134;14.397359;;Point;Laurová;536
50.059448;14.392869;;Point;Škola Radlice;537
50.059056;14.389129;;Point;Radlická;538
50.058791;14.389414;;Point;Radlická;539
50.059487;14.393483;;Point;Škola Radlice;540
50.06104;14.39767;;Point;Laurová;541
50.061881;14.402538;;Point;Braunova;542
50.063165;14.404706;;Point;Křížová;543
50.068443;14.405373;;Point;Na Knížecí;544
50.078148;14.509958;;Point;Černokostelecká;545
50.078058;14.509384;;Point;Černokostelecká;546
50.10383;14.524174;;Point;Nademlejnská;547
50.103462;14.518555;;Point;U Elektry;548
50.102951;14.513454;;Point;Podkovářská;549
50.102464;14.50827;;Point;Kabešova;550
50.102112;14.502189;;Point;Nádraží Libeň;551
50.103102;14.493352;;Point;Multiaréna Praha;552
50.103649;14.488071;;Point;Ocelářská;553
50.104234;14.482919;;Point;Balabenka;554
50.104179;14.395031;;Point;Lotyšská;555
50.107663;14.394637;;Point;Zelená;556
50.111931;14.394121;;Point;Nádraží Podbaba;557
50.111186;14.394085;;Point;Nádraží Podbaba;558
50.107248;14.394432;;Point;Zelená;559
50.103484;14.394913;;Point;Lotyšská;560
50.104019;14.530207;;Point;Starý Hloubětín;561
50.104348;14.529912;;Point;Starý Hloubětín;562
50.104834;14.529286;;Point;Starý Hloubětín;563
50.08414;14.469064;;Point;Nákladové nádraží Žižkov;564
50.083424;14.464538;;Point;Olšanská;565
50.081248;14.40518;;Point;Újezd;566
50.067716;14.335684;;Point;Motol;567
50.065933;14.325691;;Point;Krematorium Motol;568
50.063713;14.315657;;Point;Hlušičkova;569
50.064552;14.30853;;Point;Slánská;570
50.065803;14.302096;;Point;Blatiny;571
50.065439;14.298031;;Point;Sídliště Řepy;572
50.065142;14.298904;;Point;Sídliště Řepy;573
50.065705;14.303621;;Point;Blatiny;574
50.064468;14.309401;;Point;Slánská;575
50.064015;14.316409;;Point;Hlušičkova;576
50.066228;14.326458;;Point;Krematorium Motol;577
50.067673;14.336521;;Point;Motol;578
50.067856;14.341457;;Point;Vozovna Motol;579
50.083478;14.465397;;Point;Olšanská;580
50.084185;14.469826;;Point;Nákladové nádraží Žižkov;581
50.065473;14.298059;;Point;Sídliště Řepy;582
50.065185;14.298878;;Point;Sídliště Řepy;583
50.125854;14.459575;;Point;Střelničná;584
50.126136;14.46392;;Point;Kyselova;585
